,id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,has_cancelled,extra_cost_security,extra_cost_cleaning,mrt_dist,interchange,identity_manual,kba,phone,sesame_offline,google,selfie,government_id,facebook,zhima_selfie,manual_online,manual_offline,work_email,email,offline_government_id,reviews,jumio,weibo,sesame,verify_count,Bathtub,Gym,Dog(s),Airconditioning,EVcharger,Safetycard,Laptopfriendlyworkspace,Well-litpathtoentrance,Coffeemaker,Washer,Bedlinens,Highchair,TV,Other,Babymonitor,Essentials,Keypad,Hottub,Privatelivingroom,Changingtable,Kitchen,Wifi,Elevator,Outletcovers,Beachfront,Wideentryway,Iron,Petsliveonthisproperty,Cookingbasics,Smartlock,Singlelevelhome,Wheelchairaccessible,Babybath,Wideclearancetoshower,Beachessentials,toilet,Crib,Buzzer/wirelessintercom,Luggagedropoffallowed,Showergel,Extraspacearoundbed,Step-freeshower,Petsallowed,Groundflooraccess,Tablecornerguards,Electricprofilingbed,Privateentrance,Hotwater,Pocketwifi,Oven,Flatpathtoguestentrance,Smokedetector,Breadmaker,Handheldshowerhead,Otherpet(s),Dishesandsilverware,Microwave,Windowguards,Dishwasher,Lockonbedroomdoor,Stove,Indoorfireplace,Paidparkingoffpremises,Freeparkingonpremises,Fixedgrabbarsfortoilet,Kitchenette,Paidparkingonpremises,Lakeaccess,Disabledparkingspot,Stairgates,Hangers,Firstaidkit,Ethernetconnection,Breakfast,PacknPlay_travelcrib,Bathtubwithbathchair,Fireplaceguards,Firmmattress,Waterfront,Gameconsole,Poolwithpoolhoist,Family/kidfriendly,Showerchair,Widedoorwaytoguestbathroom,Accessible-heightbed,Hostgreetsyou,Suitableforevents,Childrensbooksandtoys,Hotwaterkettle,Shampoo,Pool,Wideentranceforguests,Fullkitchen,CableTV,Babysitterrecommendations,Buildingstaff,Cat(s),Smokingallowed,Trashcan,Gardenorbackyard,Dryer,Nostairsorstepstoenter,Freestreetparking,Fixedgrabbarsforshower,Lockbox,Airpurifier,Room-darkeningshades,Cleaningbeforecheckout,Heating,Carbonmonoxidedetector,Extrapillowsandblankets,Wideentrance,Hairdryer,Accessible-heighttoilet,Mobilehoist,Longtermstaysallowed,Privatebathroom,Selfcheck-in,BBQgrill,Fireextinguisher,Widehallways,Patioorbalcony,Doorman,Childrensdinnerware,Internet,Refrigerator,24-hourcheck-in,amenity_count
1291,11894606,2054.0,2,100.0,0.0,14.0,1.0,1.0,Kallang,Central Region,1,Loft,Private room,2,4.0,1.0,1.0,Real Bed,64.0,0.0,25.0,1,10.0,90,1125,30,33,33,271,1,0,moderate,0,0,13,0,13,0,0,0,1,383.291,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,19
1292,11898518,1380.0,3,93.048032936871,0.0,1.0,1.0,0.0,Downtown Core,Central Region,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,238.0,500.0,120.0,2,0.0,100,1125,30,60,90,365,0,1,strict_14_with_grace_period,0,0,1,1,0,0,0,1,1,1990.902,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,15
1293,11899346,2069.0,3,93.048032936871,0.0,1.0,1.0,0.0,Bukit Merah,Central Region,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0.0,1,30,0,0,0,0,0,0,flexible,0,0,1,0,1,0,0,0,0,917.381,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
1294,11930273,1378.0,3,93.048032936871,0.0,1.0,1.0,0.0,Clementi,West Region,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,30.0,1,15.0,3,1125,0,0,0,0,1,1,flexible,0,0,1,0,1,0,0,0,1,510.705,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,10,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
1295,11952803,1377.0,3,93.048032936871,0.0,1.0,1.0,0.0,Bukit Batok,West Region,1,Chalet,Entire home/apt,8,2.0,2.0,4.0,Real Bed,290.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,0,1,flexible,0,0,1,1,0,0,0,0,0,252.999,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1296,11965790,1512.0,3,100.0,0.0,2.0,1.0,0.0,Woodlands,North Region,1,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,110.0,0.0,20.0,2,20.0,1,120,0,0,0,0,1,1,strict_14_with_grace_period,0,0,2,0,2,0,0,0,1,255.204,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
1297,11971734,1377.0,3,100.0,1.0,2.0,1.0,0.0,Hougang,North-East Region,1,House,Private room,1,1.0,1.0,1.0,Real Bed,43.0,140.0,12.0,1,0.0,1,1125,17,40,70,161,1,1,moderate,0,0,2,0,2,0,0,1,1,944.486,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
1298,11972403,1377.0,3,100.0,1.0,2.0,1.0,0.0,Hougang,North-East Region,1,House,Private room,1,1.0,1.0,1.0,Real Bed,37.0,140.0,12.0,1,0.0,1,1125,19,44,65,156,1,1,moderate,0,0,2,0,2,0,0,1,1,314.254,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
1299,11975875,1376.0,3,93.048032936871,0.0,1.0,1.0,0.0,Novena,Central Region,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,96.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,0,0,flexible,0,0,1,1,0,0,0,0,0,655.847,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1300,11980197,1383.0,3,100.0,1.0,2.0,1.0,0.0,Punggol,North-East Region,0,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,55.0,201.0,20.0,1,25.0,2,1125,19,49,79,354,1,0,strict_14_with_grace_period,0,0,2,0,2,0,0,1,1,171.541,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14
1301,11993987,2956.0,2,75.0,0.0,55.0,1.0,0.0,Queenstown,Central Region,1,Serviced apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,150.0,65.0,1,30.0,90,1125,16,19,46,321,1,0,strict_14_with_grace_period,1,1,55,0,55,0,1,1,1,485.83,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,26
1302,11994037,1943.0,3,100.0,1.0,9.0,1.0,1.0,Outram,Central Region,1,Condominium,Entire home/apt,5,2.0,2.0,2.0,Real Bed,300.0,300.0,80.0,3,25.0,3,210,5,19,49,103,1,1,strict_14_with_grace_period,0,0,10,8,0,0,0,1,1,344.643,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,55
1304,11995133,1375.0,3,93.048032936871,0.0,1.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,47.0,0.0,7.0,1,0.0,3,1125,0,0,0,0,1,0,strict_14_with_grace_period,0,0,1,0,1,0,0,0,1,739.284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
1305,11996813,2779.0,3,100.0,0.0,122.0,1.0,1.0,Kallang,Central Region,1,Apartment,Private room,1,3.0,1.0,0.0,Real Bed,37.0,0.0,15.0,1,10.0,18,365,12,42,72,347,1,1,strict_14_with_grace_period,0,0,122,0,122,0,0,0,1,782.385,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,31
1306,11997527,1925.0,3,93.048032936871,0.0,1.0,1.0,0.0,Kallang,Central Region,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,149.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,0,0,flexible,0,0,1,0,1,0,0,0,0,528.807,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,19
1307,12019245,1823.0,1,71.0,0.0,2.0,1.0,0.0,Hougang,North-East Region,1,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,24.0,0.0,25.0,1,10.0,30,1125,30,60,90,365,1,0,strict_14_with_grace_period,0,0,2,0,2,0,0,0,1,297.869,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24
1308,12028422,2956.0,2,75.0,0.0,55.0,1.0,0.0,Queenstown,Central Region,1,Guesthouse,Private room,2,1.0,1.0,1.0,Real Bed,60.0,150.0,0.0,1,30.0,90,1125,27,57,87,362,1,0,strict_14_with_grace_period,1,1,55,0,55,0,0,1,0,173.213,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,30
1309,12033925,1376.0,3,93.048032936871,0.0,1.0,1.0,0.0,Pasir Ris,East Region,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,1,0,moderate,0,0,1,0,1,0,1,0,0,230.847,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
1310,12035349,1946.0,3,100.0,0.0,3.0,1.0,1.0,Novena,Central Region,0,Condominium,Entire home/apt,2,1.0,1.0,2.0,Real Bed,100.0,500.0,60.0,2,35.0,5,1124,0,25,55,270,1,1,strict_14_with_grace_period,0,0,3,3,0,0,0,1,1,891.402,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
1311,12045687,1697.0,2,88.0,0.0,46.0,1.0,0.0,Downtown Core,Central Region,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,80.0,150.0,50.0,1,0.0,60,365,30,60,90,365,1,0,strict_14_with_grace_period,0,0,43,16,27,0,0,1,1,385.681,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16
1312,12055849,1372.0,3,93.048032936871,0.0,1.0,1.0,0.0,Jurong West,West Region,0,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,800.0,0.0,0.0,1,0.0,30,1125,27,57,87,362,0,0,flexible,0,0,1,0,1,0,0,0,0,271.096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1313,12061224,1946.0,3,93.048032936871,0.0,1.0,1.0,1.0,Bedok,East Region,1,Condominium,Entire home/apt,6,2.0,2.0,3.0,Real Bed,210.0,500.0,30.0,4,30.0,3,180,0,0,0,0,1,0,moderate,0,0,1,1,0,0,1,1,1,593.148,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,7,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23
1314,12072978,2874.0,3,93.048032936871,0.0,1.0,1.0,1.0,Newton,Central Region,1,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,300.0,35.0,1,30.0,2,1125,0,0,0,0,1,0,flexible,0,0,1,0,1,0,1,1,1,1723.486,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20
1315,12093250,2097.0,3,93.048032936871,0.0,1.0,1.0,1.0,Bukit Batok,West Region,1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,110.0,0.0,30.0,1,0.0,2,1125,0,0,0,0,1,0,moderate,0,0,1,1,0,0,0,0,1,2332.83,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,6,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
1317,12118751,2519.0,3,93.048032936871,0.0,1.0,1.0,0.0,Queenstown,Central Region,1,Boat,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,150.0,20.0,4,10.0,1,5,0,0,0,0,1,0,flexible,0,0,1,1,0,0,1,1,1,315.914,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1318,12142684,2153.0,3,93.048032936871,0.0,1.0,1.0,1.0,Bishan,Central Region,1,Apartment,Private room,1,0.0,1.0,1.0,Real Bed,45.0,0.0,10.0,1,0.0,3,1125,0,0,0,0,1,0,moderate,0,0,1,0,1,0,0,0,1,275.203,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
1319,12146257,1507.0,3,93.048032936871,0.0,1.0,1.0,0.0,Bukit Merah,Central Region,1,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,74.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,0,0,flexible,0,0,1,0,1,0,0,0,0,80.777,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20
1320,12162272,1366.0,3,100.0,1.0,2.0,1.0,0.0,Kallang,Central Region,1,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,139.0,0.0,50.0,2,25.0,1,1125,4,4,10,210,1,0,strict_14_with_grace_period,0,0,2,2,0,0,0,0,1,145.355,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,45
